chr	pos	totDepth
KN811289.1	1915971	14019
KN811289.1	1915975	14023
KN811289.1	1915976	13974
KN811289.1	1915985	14007
KN811289.1	1916034	14726
KN811289.1	1916036	14794
KN811289.1	1916038	14810
KN811289.1	1916042	14767
KN811289.1	1916043	14666
KN811289.1	1916044	14776
KN811289.1	1916050	14775
KN811289.1	1916055	14756
KN811289.1	1916060	14768
KN811289.1	1916063	14633
KN811289.1	1916068	14807
KN811289.1	1916079	14839
KN811289.1	1916083	14832
KN811289.1	1924299	13946
KN811289.1	1924311	14587
KN811289.1	1924312	14542
KN811289.1	1924320	16560
KN811289.1	1924327	16369
KN811289.1	1924329	16510
KN811289.1	1924330	16552
KN811289.1	1924338	16583
KN811289.1	1924342	16571
KN811289.1	1924347	16569
KN811289.1	1991592	22309
KN811289.1	1991606	22298
KN811289.1	1991631	27244
KN811289.1	1991635	26962
KN811289.1	1991647	28024
KN811289.1	1991648	27990
KN811289.1	1991649	27982
KN811289.1	1991664	28039
KN811289.1	1991681	23272
KN811289.1	1991694	21667
KN811289.1	1991697	23299
KN811289.1	1995450	11029
KN811289.1	1995460	11014
KN811289.1	2014431	12127
KN811289.1	2014432	12139
KN811289.1	2014437	11827
KN811289.1	2014451	12601
KN811289.1	2014454	12591
KN811289.1	2014461	20308
KN811289.1	2014476	13354
KN811289.1	2014479	13435
KN811289.1	2014480	13421
KN811289.1	2131086	21206
KN811289.1	2131090	21217
KN811289.1	2131095	21164
KN811289.1	2131096	21174
KN811289.1	2131107	25367
KN811289.1	2131116	25451
KN811289.1	2131172	16180
KN811289.1	2131176	16188
KN811289.1	2191605	17621
KN811289.1	2191610	17664
KN811289.1	2191620	17670
KN811289.1	2191632	19027
KN811289.1	2191638	19015
KN811289.1	2191639	19036
KN811289.1	2191641	19048
KN811289.1	2191642	19066
KN811289.1	2191650	19035
KN811289.1	2191655	15293
KN811289.1	2191657	15271
KN811289.1	2191659	15273
KN811289.1	2191660	15292
KN811289.1	2191664	15286
KN811289.1	2191669	15298
KN811289.1	2191681	15309
KN811289.1	2191684	15305
KN811289.1	2191690	15304
KN811289.1	2229404	9881
KN811289.1	2229411	9841
KN811289.1	2229413	9879
KN811289.1	2229414	9866
KN811289.1	2229422	9676
KN811289.1	2229424	9725
KN811289.1	2229432	9868
KN811289.1	2229444	9877
KN811289.1	2229448	9886
KN811289.1	2229449	9891
KN811289.1	2229450	9894
KN811289.1	2486077	12958
KN811289.1	2486083	12919
KN811289.1	2486100	12909
KN811289.1	2486101	12923
KN811289.1	2486117	12939
KN811289.1	2486126	12959
KN811289.1	2486129	12878
KN811289.1	2517257	17056
KN811289.1	2517260	17069
KN811289.1	2517267	17067
KN811289.1	2517270	16462
KN811289.1	2574028	22465
KN811289.1	2574030	22463
KN811289.1	2574036	34114
KN811289.1	2574044	34088
KN811289.1	2574068	34006
KN811289.1	2574069	34079
KN811289.1	2614055	14177
KN811289.1	2614057	14213
KN811289.1	2614059	14368
KN811289.1	2614063	14000
KN811289.1	2614065	13978
KN811289.1	2640158	18447
KN811289.1	2640160	18469
KN811289.1	2640163	18631
KN811289.1	2640170	18506
KN811289.1	2640171	18489
KN811289.1	2640182	24464
KN811289.1	2640187	28069
KN811289.1	2640193	27020
KN811289.1	2640200	27967
KN811289.1	2640201	28050
KN811289.1	2640209	18242
KN811289.1	2762803	18406
KN811289.1	2762811	18262
KN811289.1	2762812	18388
KN811289.1	2762816	18404
KN811289.1	2762817	18388
KN811289.1	2762841	18431
KN811289.1	2762845	18411
KN811289.1	2762850	21525
KN811289.1	2762853	22755
KN811289.1	2762877	20603
KN811289.1	2762881	16633
KN811289.1	2762882	16607
KN811289.1	2762888	17486
KN811289.1	2762896	17508
KN811289.1	2762902	17500
KN811289.1	2762904	17395
KN811289.1	2870324	18202
KN811289.1	2870325	18320
KN811289.1	2870333	18310
KN811289.1	2870351	11023
KN811289.1	2870353	11017
KN811289.1	2870364	10239
KN811289.1	3003253	15669
KN811289.1	3003254	15652
KN811289.1	3003255	15660
KN811289.1	3003273	15667
KN811289.1	3212472	23892
KN811289.1	3212473	24314
KN811289.1	3212476	26364
KN811289.1	3212478	21919
KN811289.1	3212483	28481
KN811289.1	3212485	28525
KN811289.1	3212495	28536
KN811289.1	3212523	25730
KN811289.1	3212529	25734
KN811289.1	3299158	9298
KN811289.1	3299189	9255
KN811289.1	3299193	9301
KN811289.1	3299199	9297
KN811289.1	3299207	9285
KN811289.1	3299209	9280
KN811289.1	3333640	18258
KN811289.1	3333687	21314
KN811289.1	3333721	17087
KN811289.1	3333732	17088
KN811289.1	3496243	12732
KN811289.1	3496256	12758
KN811289.1	3508909	23742
KN811289.1	3508921	23844
KN811289.1	3508957	25554
KN811289.1	3508959	28153
KN811289.1	3547014	10652
KN811289.1	3547030	10687
KN811289.1	3547038	10815
KN811289.1	3547041	10804
KN811289.1	3547042	10806
KN811289.1	3547048	10185
KN811289.1	3547051	10167
KN811289.1	3547053	10177
KN811289.1	3547058	10799
KN811289.1	3547114	10232
KN811289.1	3547125	10257
KN811289.1	3547132	10260
KN811289.1	3547156	10269
KN811289.1	3547164	10269
KN811289.1	3609811	25271
KN811289.1	3609812	25257
KN811289.1	3609823	25270
KN811289.1	3609831	40642
KN811289.1	3609832	40626
KN811289.1	3609836	40799
KN811289.1	3609837	40803
KN811289.1	3609839	40786
KN811289.1	3609847	38995
KN811289.1	3609850	40663
KN811289.1	3609857	40304
KN811289.1	3750016	22634
KN811289.1	3750053	28704
KN811289.1	3750078	32034
KN811289.1	3750086	26354
KN811289.1	3767265	22573
KN811289.1	3767337	25127
KN811289.1	3767338	25172
KN811289.1	3767340	24860
KN811289.1	3767344	24670
KN811289.1	3767348	24853
KN811289.1	3767374	20984
KN811289.1	3780599	11111
KN811289.1	3780615	11283
KN811289.1	3780636	11241
KN811289.1	3780643	9805
KN811289.1	3780647	9873
KN811289.1	3780648	9890
KN811289.1	3780656	13724
KN811289.1	3780678	15556
KN811289.1	3780689	11670
KN811289.1	3780698	11656
KN811289.1	3780709	11396
KN811289.1	3780710	11405
KN811289.1	3780735	11397
KN811289.1	3846504	21137
KN811289.1	3846507	21278
KN811289.1	3846508	21306
KN811289.1	3846513	21309
KN811289.1	3847754	22194
KN811289.1	3847758	21928
KN811289.1	3847760	21912
KN811289.1	3847771	22462
KN811289.1	3847783	22387
KN811289.1	3886538	13268
KN811289.1	3886539	13221
KN811289.1	3886542	13209
KN811289.1	3886552	13247
KN811289.1	3886556	13258
KN811289.1	3886559	13241
KN811289.1	3886562	13232
KN811289.1	3886565	13227
KN811289.1	3886569	13255
KN811289.1	3886571	15751
KN811289.1	3886572	15765
KN811289.1	3886574	15904
KN811289.1	3886578	15922
KN811289.1	3886591	15683
KN811289.1	3913812	7657
KN811289.1	4107360	15958
KN811289.1	4107368	15847
KN811289.1	4107373	15881
KN811289.1	4107381	15950
KN811289.1	4107385	15924
KN811289.1	4107387	15952
KN811289.1	4107388	15919
KN811289.1	4107400	21672
KN811289.1	4107401	21713
KN811289.1	4107403	21650
KN811289.1	4107405	21749
KN811289.1	4107413	21667
KN811289.1	4107414	21658
KN811289.1	4107425	28654
KN811289.1	4107428	28728
KN811289.1	4107433	28777
KN811289.1	4107438	28800
KN811289.1	4107452	24060
KN811289.1	4107479	24121
KN811289.1	4151153	10589
KN811289.1	4151156	10831
KN811289.1	4151165	10817
KN811289.1	4151178	19098
KN811289.1	4151183	13942
KN811289.1	4151207	12054
KN811289.1	4151208	12051
KN811289.1	4151224	12049
KN811289.1	4254881	15795
KN811289.1	4254904	15831
KN811289.1	4254910	19420
KN811289.1	4254914	19420
KN811289.1	4254927	19433
KN811289.1	4254939	18004
KN811289.1	4254944	17999
KN811289.1	4254963	17764
KN811289.1	4295887	11870
KN811289.1	4295891	9452
KN811289.1	4295898	11871
KN811289.1	4295905	11856
KN811289.1	4295908	11870
KN811289.1	4295931	14564
KN811289.1	4343434	22131
KN811289.1	4343442	21989
KN811289.1	4343448	22051
KN811289.1	4343452	22054
KN811289.1	4362528	11173
KN811289.1	4362543	11166
KN811289.1	4362546	11142
KN811289.1	4362554	11166
KN811289.1	4362556	11162
KN811289.1	4362566	11166
KN811289.1	4362570	11167
KN811289.1	4362608	17574
KN811289.1	4362613	14239
KN811289.1	4362615	14254
KN811289.1	4362616	14246
KN811289.1	4362643	14268
KN811289.1	4362659	14258
KN811289.1	4362662	14261
KN811289.1	4362664	14263
KN811289.1	4407299	19833
KN811289.1	4407311	19814
KN811289.1	4407316	19501
KN811289.1	4407332	20085
KN811289.1	4407333	20102
KN811289.1	4448610	27698
KN811289.1	4448613	27671
KN811289.1	4448629	16673
KN811289.1	4448634	16602
KN811289.1	4562767	18621
KN811289.1	4562768	18689
KN811289.1	4562774	15577
KN811289.1	4562778	15580
KN811289.1	4562782	15540
KN811289.1	4562792	15538
KN811289.1	4562803	15514
KN811289.1	4571377	8651
KN811289.1	4606819	10290
KN811289.1	4606821	10305
KN811289.1	4606826	10335
KN811289.1	4606830	10277
KN811289.1	4606848	10016
KN811289.1	4606856	10011
KN811289.1	4606863	10017
KN811289.1	4606865	9996
KN811289.1	4606870	9977
KN811289.1	4606877	10021
KN811289.1	4650813	20285
KN811289.1	4650817	20267
KN811289.1	4650836	29081
KN811289.1	4650840	29125
KN811289.1	4650843	29088
KN811289.1	4650845	29050
KN811289.1	4650858	16061
KN811289.1	4650861	16062
KN811289.1	4650864	16090
KN811289.1	4719326	22349
KN811289.1	4719329	22377
KN811289.1	4719332	22429
KN811289.1	4719336	21622
KN811289.1	4719337	21586
KN811289.1	4719342	19191
KN811289.1	4719346	19197
KN811289.1	4719349	18409
KN811289.1	4887345	20590
KN811289.1	4887346	20602
KN811289.1	4887360	21101
KN811289.1	4887361	21122
KN811289.1	4887363	21110
KN811289.1	4887364	21105
KN811289.1	4887377	17977
KN811289.1	5077322	11045
KN811289.1	5077323	11014
KN811289.1	5077333	11088
KN811289.1	5134449	16722
KN811289.1	5134456	16601
KN811289.1	5134459	16608
KN811289.1	5151406	12048
KN811289.1	5151418	11953
KN811289.1	5151432	14372
KN811289.1	5205970	14414
KN811289.1	5205971	14406
KN811289.1	5205974	14554
KN811289.1	5205975	14585
KN811289.1	5205983	14609
KN811289.1	5205985	14608
KN811289.1	5205993	14642
KN811289.1	5206003	14613
KN811289.1	5206011	14504
KN811289.1	5230731	11415
KN811289.1	5254199	16762
KN811289.1	5254206	16670
KN811289.1	5254211	16746
KN811289.1	5254215	16388
KN811289.1	5254219	16661
KN811289.1	5254231	16740
KN811289.1	5254236	19244
KN811289.1	5254239	19455
KN811289.1	5280255	13869
KN811289.1	5280263	13861
KN811289.1	5280273	13878
KN811289.1	5280367	23368
KN811289.1	5280368	23321
KN811289.1	5280376	23362
KN811289.1	5318095	9813
KN811289.1	5318102	9190
KN811289.1	5318112	9792
KN811289.1	5318115	9797
KN811289.1	5318116	9782
KN811289.1	5318125	9806
KN811289.1	5318137	9800
KN811289.1	5318138	9794
KN811289.1	5318147	13054
KN811289.1	5318188	10383
KN811289.1	5318195	10349
KN811289.1	5318212	10382
KN811289.1	5318215	10393
KN811289.1	5318220	10395
KN811289.1	5318224	10396
KN811289.1	5375766	13240
KN811289.1	5375768	13277
KN811289.1	5375786	13282
KN811289.1	5375789	15768
KN811289.1	5375796	15991
KN811289.1	5375800	16012
KN811289.1	5375802	12470
KN811289.1	5375803	12439
KN811289.1	5375805	14373
KN811289.1	5375816	18009
KN811289.1	5375820	18079
KN811289.1	5386458	12991
KN811289.1	5386463	10400
KN811289.1	5386469	12990
KN811289.1	5386471	12991
KN811289.1	5386500	11676
KN811289.1	5386501	11660
KN811289.1	5386502	11511
KN811289.1	5590051	24426
KN811289.1	5590061	24405
KN811289.1	5590069	17759
KN811289.1	5590082	17795
KN811289.1	5611763	15591
KN811289.1	5611764	15576
KN811289.1	5611766	15577
KN811289.1	5611772	15571
KN811289.1	5611776	15568
KN811289.1	5611779	15548
KN811289.1	5611781	15551
KN811289.1	5611795	18991
KN811289.1	5611810	19000
KN811289.1	5611813	18997
KN811289.1	5611818	26684
KN811289.1	5611827	15286
KN811289.1	5611828	15206
KN811289.1	5611850	11578
KN811289.1	5611858	11587
KN811289.1	5611867	11609
KN811289.1	5611870	11589
KN811289.1	5715992	12036
KN811289.1	5716008	12284
KN811289.1	5716019	12292
KN811289.1	5716020	12289
KN811289.1	5716024	12267
KN811289.1	5773309	23945
KN811289.1	5773327	24398
KN811289.1	5773336	27904
KN811289.1	5773341	28010
KN811289.1	5773342	28027
KN811289.1	5773352	28016
KN811289.1	5773356	27831
KN811289.1	5773369	44591
KN811289.1	5773370	25330
KN811289.1	5773372	25326
KN811289.1	5773375	25311
KN811289.1	5793587	25152
KN811289.1	5857131	21013
KN811289.1	5857145	20979
KN811289.1	5857147	20999
KN811289.1	5857161	23614
KN811289.1	5929171	12350
KN811289.1	5929184	9757
KN811289.1	5929189	9770
KN811289.1	5929199	9500
KN811289.1	5929201	9497
KN811289.1	5929211	9745
KN811289.1	5929226	9716
KN811289.1	6019709	22103
KN811289.1	6019711	22676
KN811289.1	6019720	22758
KN811289.1	6019728	22711
KN811289.1	6019738	25432
KN811289.1	6019743	25461
KN811289.1	6019749	25424
KN811289.1	6019752	25406
KN811289.1	6019756	25476
KN811289.1	6019763	25690
KN811289.1	6019768	25606
KN811289.1	6032374	32651
KN811289.1	6032388	32687
KN811289.1	6032390	32688
KN811289.1	6032392	32669
KN811289.1	6054254	14359
KN811289.1	6054255	14353
KN811289.1	6054257	14374
KN811289.1	6054262	14336
KN811289.1	6054265	14406
KN811289.1	6054274	18003
KN811289.1	6054283	18029
KN811289.1	6054284	17899
KN811289.1	6054289	17887
KN811289.1	6054294	19418
KN811289.1	6054296	17903
KN811289.1	6054297	19168
KN811289.1	6054303	15785
KN811289.1	6054319	15803
KN811289.1	6054320	16585
KN811289.1	6054326	15178
KN811289.1	6054408	14363
KN811289.1	6054416	14220
KN811289.1	6104488	15545
KN811289.1	6104517	19710
KN811289.1	6104527	19580
KN811289.1	6104531	19765
KN811289.1	6104533	19779
KN811289.1	6104543	30577
KN811289.1	6104546	19401
KN811289.1	6104547	19394
KN811289.1	6104574	15194
KN811289.1	6104598	15168
KN811310.1	47037	30151
KN811310.1	65721	22474
KN811310.1	65727	23606
KN811310.1	65729	23590
KN811310.1	65733	23542
KN811310.1	65747	23589
KN811310.1	65751	23561
KN811310.1	65752	23382
KN811310.1	65753	23099
KN811310.1	65754	23052
KN811310.1	65756	23532
KN811310.1	67863	10952
KN811310.1	67870	10965
KN811310.1	67884	10942
KN811310.1	67892	10620
KN811310.1	67898	10973
KN811310.1	67913	10696
KN811310.1	67947	23415
KN811310.1	67954	23411
KN811310.1	67955	23439
KN811310.1	67958	22857
KN811310.1	67959	22895
KN811310.1	67964	23350
KN811310.1	67965	23256
KN811310.1	67968	23454
KN811310.1	67972	23248
KN811310.1	67975	23384
KN811310.1	519561	10008
KN811310.1	519583	10005
KN811310.1	519597	10029
KN811310.1	519604	10014
KN811310.1	550841	16393
KN811310.1	550864	18038
KN811310.1	550882	17295
KN811310.1	550908	17281
KN811310.1	550916	17411
KN811310.1	550917	17410
KN811310.1	550920	17398
KN811310.1	586725	7837
KN811310.1	823494	16097
KN811310.1	823502	16081
KN811310.1	823518	15769
KN811310.1	823536	16059
KN811310.1	823539	16077
KN811310.1	823591	15650
KN811310.1	823593	15627
KN811310.1	823601	15552
KN811310.1	823614	15655
KN811310.1	823626	15599
KN811310.1	847930	7349
KN811310.1	928489	16767
KN811310.1	928505	17724
KN811310.1	928506	17718
KN811310.1	928509	18380
KN811310.1	928537	18438
KN811310.1	940029	15387
KN811310.1	940035	15373
KN811310.1	940908	12169
KN811310.1	940921	12084
KN811310.1	1276984	15398
KN811310.1	1276985	15395
KN811310.1	1307429	13660
KN811310.1	1307463	11263
KN811310.1	1308857	20230
KN811310.1	1308872	20224
KN811310.1	1308874	20197
KN811310.1	1308929	25392
KN811310.1	1308931	25408
KN811310.1	1308975	20820
KN811310.1	1342081	13819
KN811310.1	1416269	19364
KN811310.1	1416272	33739
KN811310.1	1416273	33774
KN811310.1	1416279	33775
KN811310.1	1416284	33812
KN811310.1	1416291	22930
KN811310.1	1416292	22876
KN811310.1	1416304	22964
KN811310.1	1441349	18396
KN811310.1	1441355	18459
KN811310.1	1441369	18453
KN811310.1	1441371	18450
KN811310.1	1441385	18435
KN811310.1	1441392	18426
KN811310.1	1441400	20414
KN811310.1	1521885	11277
KN811310.1	1521889	11835
KN811310.1	1521896	11849
KN811310.1	1521902	11871
KN811310.1	1521903	11837
KN811310.1	1559638	10863
KN811310.1	1559646	10864
KN811310.1	1559660	10866
KN811310.1	1559663	13453
KN811310.1	1559665	13500
KN811310.1	1559666	14142
KN811310.1	1559687	11239
KN811310.1	1559691	14097
KN811310.1	1559701	15333
KN811310.1	1559717	12158
KN811310.1	1559721	12124
KN811310.1	1559726	12175
KN811310.1	1559730	11961
KN811310.1	1559735	12174
KN811310.1	1559736	12163
KN811310.1	1559740	12163
KN811310.1	1559745	12142
KN811310.1	1623833	17961
KN811310.1	1623837	17943
KN811310.1	1623842	20949
KN811310.1	1623846	21051
KN811310.1	1623848	21147
KN811310.1	1623849	21137
KN811310.1	1623852	20856
KN811310.1	1623876	18885
KN811310.1	1645499	16197
KN811310.1	1645503	16550
KN811310.1	1645508	16555
KN811310.1	1645518	16544
KN811310.1	1645519	16548
KN811310.1	1645521	16450
KN811310.1	1645529	18793
KN811310.1	1645530	19154
KN811310.1	1645535	17870
KN811310.1	1645537	17799
KN811310.1	1645546	19722
KN811310.1	1678196	18277
KN811310.1	1678200	18272
KN811310.1	1678203	18283
KN811310.1	1678207	30655
KN811310.1	1678212	31023
KN811310.1	1678220	20417
KN811310.1	1678237	20504
KN811310.1	1678240	20245
KN811310.1	1678242	19664
KN811310.1	1706402	20848
KN811310.1	1706403	20832
KN811310.1	1706415	20825
KN811310.1	1706418	18601
KN811310.1	1706424	20830
KN811310.1	1706457	21368
KN811310.1	1706475	22515
KN811310.1	1706483	17768
KN811310.1	1706519	17502
KN811310.1	1706526	17754
KN811310.1	1881458	26745
KN811310.1	1881470	26833
KN811310.1	1881475	26854
KN811310.1	1881486	26770
KN811310.1	2075260	9970
KN811310.1	2075267	9971
KN811310.1	2075274	9903
KN811310.1	2075289	9946
KN811310.1	2075300	14296
KN811310.1	2075309	14318
KN811310.1	2075311	14262
KN811310.1	2075325	20844
KN811310.1	2075329	20947
KN811310.1	2075340	17830
KN811310.1	2075355	17800
KN811310.1	2075358	17800
KN811310.1	2075373	17828
KN811310.1	2121634	27994
KN811310.1	2121641	28197
KN811310.1	2124995	8189
KN811310.1	2125017	8172
KN811310.1	2125113	9033
KN811310.1	2125125	9070
KN811310.1	2125145	9026
KN811310.1	2134038	17059
KN811310.1	2134046	17029
KN811310.1	2134050	17025
KN811310.1	2134068	17046
KN811310.1	2134076	17055
KN811310.1	2168178	16743
KN811310.1	2168189	16666
KN811310.1	2168198	16560
KN811310.1	2168878	19082
KN811310.1	2168879	19023
KN811310.1	2168885	18968
KN811310.1	2168929	17202
KN811310.1	2168931	17190
KN811310.1	2168956	17173
KN811310.1	2291927	19869
KN811310.1	2291930	19858
KN811310.1	2291943	22782
KN811310.1	2291950	22732
KN811310.1	2305027	16967
KN811310.1	2305034	16922
KN811310.1	2305048	16963
KN811310.1	2305049	16922
KN811310.1	2305062	16920
KN811310.1	2305125	17432
KN811310.1	2305148	17592
KN811310.1	2472253	20061
KN811310.1	2472259	22690
KN811310.1	2472260	22541
KN811310.1	2472279	22627
KN811310.1	2724017	14347
KN811310.1	2724029	14725
KN811310.1	2724030	14762
KN811310.1	2724032	14464
KN811310.1	2724036	14425
KN811310.1	2755259	16799
KN811310.1	2755280	19853
KN811310.1	2755331	16339
KN811310.1	2755337	16297
KN811310.1	2919058	18112
KN811310.1	3200982	11486
KN811310.1	3200995	11540
KN811310.1	3201016	11769
KN811310.1	3201017	11778
KN811310.1	3317213	18971
KN811310.1	3317221	18976
KN811310.1	3317250	35523
KN811310.1	3317256	24875
KN811310.1	3317257	24866
KN811310.1	3317264	24839
KN811310.1	3317507	9436
KN811310.1	3327530	12954
KN811310.1	3327536	12936
KN811310.1	3327562	12915
KN811310.1	3356413	10222
KN811310.1	3418211	13069
KN811310.1	3418214	13317
KN811310.1	3418216	14070
KN811310.1	3418240	19427
KN811310.1	3420919	28561
KN811310.1	3576695	19292
KN811310.1	3576700	19301
KN811310.1	3576704	19312
KN811310.1	3576708	19310
KN811310.1	3576709	19287
KN811310.1	3576710	19284
KN811310.1	3576712	19284
KN811310.1	3576713	19290
KN811310.1	3576730	22348
KN811310.1	3576741	22369
KN811310.1	3576753	22525
KN811310.1	3642037	17539
KN811310.1	3642061	17503
KN811310.1	3840838	24895
KN811310.1	3840840	25031
KN811310.1	3840841	24700
KN811310.1	3840846	24750
KN811310.1	3840848	24708
KN811310.1	3840855	24685
KN811310.1	3840872	21964
KN811310.1	3840894	21919
KN811310.1	3840895	21946
KN811310.1	3874059	13155
KN811310.1	3874104	13193
KN811310.1	3888495	7599
KN811310.1	3888549	7294
KN811310.1	3897836	10545
KN811310.1	3897843	10595
KN811310.1	3897849	10600
KN811310.1	3897852	10586
KN811310.1	3897854	10577
KN811310.1	3897855	10593
KN811310.1	3897862	10563
KN811310.1	3962461	30779
KN811310.1	3962466	30659
KN811310.1	3962471	30593
KN811310.1	3962473	30709
KN811310.1	4040399	10764
KN811310.1	4040411	10786
KN811310.1	4040420	10797
KN811310.1	4040423	10773
KN811310.1	4097860	25515
KN811310.1	4097861	25495
KN811310.1	4097890	28292
KN811310.1	4155737	11050
KN811310.1	4155759	11011
KN811310.1	4155763	11051
KN811310.1	4166264	34025
KN811310.1	4166266	34076
KN811310.1	4166270	34056
KN811310.1	4166274	34032
KN811310.1	4166280	34074
KN811310.1	4166290	33855
KN811310.1	4186672	19058
KN811310.1	4186674	19050
KN811310.1	4186676	19046
KN811310.1	4186683	19016
KN811310.1	4305441	13082
KN811310.1	4305451	13075
KN811310.1	4305458	13007
KN811310.1	4305481	16352
KN811310.1	4463372	11881
KN811310.1	4463391	12263
KN811310.1	4463403	12256
